"cod_ibge";"ano";"nivel_escolar";"rede";"matriculas"
3536109;2019;"Ensino Fundamental - Anos Finais";"Municipal";447
3536109;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3536208;2019;"Ensino Fundamental - Anos Finais";"Estadual";965
3536208;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3536208;2019;"Ensino Fundamental - Anos Finais";"Particular";186
3536257;2019;"Ensino Fundamental - Anos Finais";"Estadual";136
3536257;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3536257;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3536307;2019;"Ensino Fundamental - Anos Finais";"Estadual";702
3536307;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3536307;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3536406;2019;"Ensino Fundamental - Anos Finais";"Estadual";434
3536406;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3536406;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3536505;2019;"Ensino Fundamental - Anos Finais";"Estadual";2302
3536505;2019;"Ensino Fundamental - Anos Finais";"Municipal";2341
3536505;2019;"Ensino Fundamental - Anos Finais";"Particular";1432
3536570;2019;"Ensino Fundamental - Anos Finais";"Estadual";121
3536570;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3536570;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3536604;2019;"Ensino Fundamental - Anos Finais";"Estadual";0
3536604;2019;"Ensino Fundamental - Anos Finais";"Municipal";324
3536604;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3536703;2019;"Ensino Fundamental - Anos Finais";"Estadual";1859
3536703;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3536703;2019;"Ensino Fundamental - Anos Finais";"Particular";511
3536802;2019;"Ensino Fundamental - Anos Finais";"Estadual";0
3536802;2019;"Ensino Fundamental - Anos Finais";"Municipal";314
3536802;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3536901;2019;"Ensino Fundamental - Anos Finais";"Estadual";125
3536901;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3536901;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3537008;2019;"Ensino Fundamental - Anos Finais";"Estadual";772
3537008;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3537008;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3537107;2019;"Ensino Fundamental - Anos Finais";"Estadual";1845
3537107;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3537107;2019;"Ensino Fundamental - Anos Finais";"Particular";373
3537156;2019;"Ensino Fundamental - Anos Finais";"Estadual";112
3537156;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3537156;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3537206;2019;"Ensino Fundamental - Anos Finais";"Estadual";629
3537206;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3537206;2019;"Ensino Fundamental - Anos Finais";"Particular";1
3537305;2019;"Ensino Fundamental - Anos Finais";"Estadual";2369
3537305;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3537305;2019;"Ensino Fundamental - Anos Finais";"Particular";799
3537404;2019;"Ensino Fundamental - Anos Finais";"Estadual";1009
3537404;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3537404;2019;"Ensino Fundamental - Anos Finais";"Particular";203
3537503;2019;"Ensino Fundamental - Anos Finais";"Estadual";386
3537503;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3537503;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3537602;2019;"Ensino Fundamental - Anos Finais";"Estadual";3498
3537602;2019;"Ensino Fundamental - Anos Finais";"Municipal";327
3537602;2019;"Ensino Fundamental - Anos Finais";"Particular";715
3537701;2019;"Ensino Fundamental - Anos Finais";"Estadual";244
3537701;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3537701;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3537800;2019;"Ensino Fundamental - Anos Finais";"Estadual";2552
3537800;2019;"Ensino Fundamental - Anos Finais";"Municipal";7
3537800;2019;"Ensino Fundamental - Anos Finais";"Particular";224
3537909;2019;"Ensino Fundamental - Anos Finais";"Estadual";1480
3537909;2019;"Ensino Fundamental - Anos Finais";"Municipal";33
3537909;2019;"Ensino Fundamental - Anos Finais";"Particular";80
3538006;2019;"Ensino Fundamental - Anos Finais";"Estadual";7370
3538006;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3538006;2019;"Ensino Fundamental - Anos Finais";"Particular";1363
3538105;2019;"Ensino Fundamental - Anos Finais";"Estadual";85
3538105;2019;"Ensino Fundamental - Anos Finais";"Municipal";574
3538105;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3538204;2019;"Ensino Fundamental - Anos Finais";"Estadual";0
3538204;2019;"Ensino Fundamental - Anos Finais";"Municipal";688
3538204;2019;"Ensino Fundamental - Anos Finais";"Particular";67
3538303;2019;"Ensino Fundamental - Anos Finais";"Estadual";152
3538303;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3538303;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3538501;2019;"Ensino Fundamental - Anos Finais";"Estadual";431
3538501;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3538501;2019;"Ensino Fundamental - Anos Finais";"Particular";224
3538600;2019;"Ensino Fundamental - Anos Finais";"Estadual";1212
3538600;2019;"Ensino Fundamental - Anos Finais";"Municipal";139
3538600;2019;"Ensino Fundamental - Anos Finais";"Particular";120
3538709;2019;"Ensino Fundamental - Anos Finais";"Estadual";16196
3538709;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3538709;2019;"Ensino Fundamental - Anos Finais";"Particular";4770
3538808;2019;"Ensino Fundamental - Anos Finais";"Estadual";1281
3538808;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3538808;2019;"Ensino Fundamental - Anos Finais";"Particular";202
3538907;2019;"Ensino Fundamental - Anos Finais";"Estadual";913
3538907;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3538907;2019;"Ensino Fundamental - Anos Finais";"Particular";113
3539004;2019;"Ensino Fundamental - Anos Finais";"Estadual";405
3539004;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3539004;2019;"Ensino Fundamental - Anos Finais";"Particular";115
3539103;2019;"Ensino Fundamental - Anos Finais";"Estadual";0
3539103;2019;"Ensino Fundamental - Anos Finais";"Municipal";1242
3539103;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3539202;2019;"Ensino Fundamental - Anos Finais";"Estadual";963
3539202;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3539202;2019;"Ensino Fundamental - Anos Finais";"Particular";161
3539301;2019;"Ensino Fundamental - Anos Finais";"Estadual";2702
3539301;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3539301;2019;"Ensino Fundamental - Anos Finais";"Particular";1202
3539400;2019;"Ensino Fundamental - Anos Finais";"Estadual";415
3539400;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3539400;2019;"Ensino Fundamental - Anos Finais";"Particular";220
3539509;2019;"Ensino Fundamental - Anos Finais";"Estadual";1463
3539509;2019;"Ensino Fundamental - Anos Finais";"Municipal";391
3539509;2019;"Ensino Fundamental - Anos Finais";"Particular";161
3539608;2019;"Ensino Fundamental - Anos Finais";"Estadual";272
3539608;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3539608;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3539707;2019;"Ensino Fundamental - Anos Finais";"Estadual";192
3539707;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3539707;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3539806;2019;"Ensino Fundamental - Anos Finais";"Estadual";4614
3539806;2019;"Ensino Fundamental - Anos Finais";"Municipal";2040
3539806;2019;"Ensino Fundamental - Anos Finais";"Particular";413
3539905;2019;"Ensino Fundamental - Anos Finais";"Estadual";293
3539905;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3539905;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3540002;2019;"Ensino Fundamental - Anos Finais";"Estadual";688
3540002;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3540002;2019;"Ensino Fundamental - Anos Finais";"Particular";247
3540101;2019;"Ensino Fundamental - Anos Finais";"Estadual";131
3540101;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3540101;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3540200;2019;"Ensino Fundamental - Anos Finais";"Estadual";1244
3540200;2019;"Ensino Fundamental - Anos Finais";"Municipal";672
3540200;2019;"Ensino Fundamental - Anos Finais";"Particular";244
3540259;2019;"Ensino Fundamental - Anos Finais";"Estadual";228
3540259;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3540259;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3540309;2019;"Ensino Fundamental - Anos Finais";"Estadual";76
3540309;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3540309;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3540408;2019;"Ensino Fundamental - Anos Finais";"Estadual";213
3540408;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3540408;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3540507;2019;"Ensino Fundamental - Anos Finais";"Estadual";466
3540507;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3540507;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3540606;2019;"Ensino Fundamental - Anos Finais";"Estadual";294
3540606;2019;"Ensino Fundamental - Anos Finais";"Municipal";2061
3540606;2019;"Ensino Fundamental - Anos Finais";"Particular";428
3540705;2019;"Ensino Fundamental - Anos Finais";"Estadual";1400
3540705;2019;"Ensino Fundamental - Anos Finais";"Municipal";1114
3540705;2019;"Ensino Fundamental - Anos Finais";"Particular";440
3540754;2019;"Ensino Fundamental - Anos Finais";"Estadual";0
3540754;2019;"Ensino Fundamental - Anos Finais";"Municipal";730
3540754;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3540804;2019;"Ensino Fundamental - Anos Finais";"Estadual";0
3540804;2019;"Ensino Fundamental - Anos Finais";"Municipal";787
3540804;2019;"Ensino Fundamental - Anos Finais";"Particular";90
3540853;2019;"Ensino Fundamental - Anos Finais";"Estadual";77
3540853;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3540853;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3540903;2019;"Ensino Fundamental - Anos Finais";"Estadual";0
3540903;2019;"Ensino Fundamental - Anos Finais";"Municipal";951
3540903;2019;"Ensino Fundamental - Anos Finais";"Particular";134
3541000;2019;"Ensino Fundamental - Anos Finais";"Estadual";5370
3541000;2019;"Ensino Fundamental - Anos Finais";"Municipal";11305
3541000;2019;"Ensino Fundamental - Anos Finais";"Particular";2628
3541059;2019;"Ensino Fundamental - Anos Finais";"Estadual";355
3541059;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3541059;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3541109;2019;"Ensino Fundamental - Anos Finais";"Estadual";155
3541109;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3541109;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3541208;2019;"Ensino Fundamental - Anos Finais";"Estadual";31
3541208;2019;"Ensino Fundamental - Anos Finais";"Municipal";389
3541208;2019;"Ensino Fundamental - Anos Finais";"Particular";136
3541307;2019;"Ensino Fundamental - Anos Finais";"Estadual";1420
3541307;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3541307;2019;"Ensino Fundamental - Anos Finais";"Particular";457
3541406;2019;"Ensino Fundamental - Anos Finais";"Estadual";7720
3541406;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3541406;2019;"Ensino Fundamental - Anos Finais";"Particular";2951
3541505;2019;"Ensino Fundamental - Anos Finais";"Estadual";1168
3541505;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3541505;2019;"Ensino Fundamental - Anos Finais";"Particular";453
3541604;2019;"Ensino Fundamental - Anos Finais";"Estadual";1713
3541604;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3541604;2019;"Ensino Fundamental - Anos Finais";"Particular";250
3541653;2019;"Ensino Fundamental - Anos Finais";"Estadual";0
3541653;2019;"Ensino Fundamental - Anos Finais";"Municipal";263
3541653;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3541703;2019;"Ensino Fundamental - Anos Finais";"Estadual";461
3541703;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3541703;2019;"Ensino Fundamental - Anos Finais";"Particular";223
3541802;2019;"Ensino Fundamental - Anos Finais";"Estadual";165
3541802;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3541802;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3541901;2019;"Ensino Fundamental - Anos Finais";"Estadual";58
3541901;2019;"Ensino Fundamental - Anos Finais";"Municipal";457
3541901;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3542008;2019;"Ensino Fundamental - Anos Finais";"Estadual";303
3542008;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3542008;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3542107;2019;"Ensino Fundamental - Anos Finais";"Estadual";487
3542107;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3542107;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3542206;2019;"Ensino Fundamental - Anos Finais";"Estadual";1094
3542206;2019;"Ensino Fundamental - Anos Finais";"Municipal";25
3542206;2019;"Ensino Fundamental - Anos Finais";"Particular";146
3542305;2019;"Ensino Fundamental - Anos Finais";"Estadual";241
3542305;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3542305;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3542404;2019;"Ensino Fundamental - Anos Finais";"Estadual";777
3542404;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3542404;2019;"Ensino Fundamental - Anos Finais";"Particular";282
3542503;2019;"Ensino Fundamental - Anos Finais";"Estadual";233
3542503;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3542503;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3542602;2019;"Ensino Fundamental - Anos Finais";"Estadual";2760
3542602;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3542602;2019;"Ensino Fundamental - Anos Finais";"Particular";781
3542701;2019;"Ensino Fundamental - Anos Finais";"Estadual";0
3542701;2019;"Ensino Fundamental - Anos Finais";"Municipal";444
3542701;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3542800;2019;"Ensino Fundamental - Anos Finais";"Estadual";248
3542800;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3542800;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3542909;2019;"Ensino Fundamental - Anos Finais";"Estadual";0
3542909;2019;"Ensino Fundamental - Anos Finais";"Municipal";569
3542909;2019;"Ensino Fundamental - Anos Finais";"Particular";71
3543006;2019;"Ensino Fundamental - Anos Finais";"Estadual";1236
3543006;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3543006;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3543105;2019;"Ensino Fundamental - Anos Finais";"Estadual";0
3543105;2019;"Ensino Fundamental - Anos Finais";"Municipal";252
3543105;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3543204;2019;"Ensino Fundamental - Anos Finais";"Estadual";225
3543204;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3543204;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3543238;2019;"Ensino Fundamental - Anos Finais";"Estadual";92
3543238;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3543238;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3543253;2019;"Ensino Fundamental - Anos Finais";"Estadual";496
3543253;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3543253;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3543303;2019;"Ensino Fundamental - Anos Finais";"Estadual";3997
3543303;2019;"Ensino Fundamental - Anos Finais";"Municipal";840
3543303;2019;"Ensino Fundamental - Anos Finais";"Particular";1041
3543402;2019;"Ensino Fundamental - Anos Finais";"Estadual";13372
3543402;2019;"Ensino Fundamental - Anos Finais";"Municipal";9220
3543402;2019;"Ensino Fundamental - Anos Finais";"Particular";9802
3543501;2019;"Ensino Fundamental - Anos Finais";"Estadual";340
3543501;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3543501;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3543600;2019;"Ensino Fundamental - Anos Finais";"Estadual";186
3543600;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3543600;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3543709;2019;"Ensino Fundamental - Anos Finais";"Estadual";403
3543709;2019;"Ensino Fundamental - Anos Finais";"Municipal";87
3543709;2019;"Ensino Fundamental - Anos Finais";"Particular";52
3543808;2019;"Ensino Fundamental - Anos Finais";"Estadual";395
3543808;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3543808;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3543907;2019;"Ensino Fundamental - Anos Finais";"Estadual";7699
3543907;2019;"Ensino Fundamental - Anos Finais";"Municipal";119
3543907;2019;"Ensino Fundamental - Anos Finais";"Particular";2401
3544004;2019;"Ensino Fundamental - Anos Finais";"Estadual";372
3544004;2019;"Ensino Fundamental - Anos Finais";"Municipal";1168
3544004;2019;"Ensino Fundamental - Anos Finais";"Particular";84
3544103;2019;"Ensino Fundamental - Anos Finais";"Estadual";2129
3544103;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3544103;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3544202;2019;"Ensino Fundamental - Anos Finais";"Estadual";0
3544202;2019;"Ensino Fundamental - Anos Finais";"Municipal";473
3544202;2019;"Ensino Fundamental - Anos Finais";"Particular";52
3544251;2019;"Ensino Fundamental - Anos Finais";"Estadual";775
3544251;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3544251;2019;"Ensino Fundamental - Anos Finais";"Particular";138
3544301;2019;"Ensino Fundamental - Anos Finais";"Estadual";0
3544301;2019;"Ensino Fundamental - Anos Finais";"Municipal";597
3544301;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3544400;2019;"Ensino Fundamental - Anos Finais";"Estadual";116
3544400;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3544400;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3544509;2019;"Ensino Fundamental - Anos Finais";"Estadual";186
3544509;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3544509;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3544608;2019;"Ensino Fundamental - Anos Finais";"Estadual";297
3544608;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3544608;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3544707;2019;"Ensino Fundamental - Anos Finais";"Estadual";104
3544707;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3544707;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3544806;2019;"Ensino Fundamental - Anos Finais";"Estadual";264
3544806;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3544806;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3544905;2019;"Ensino Fundamental - Anos Finais";"Estadual";428
3544905;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3544905;2019;"Ensino Fundamental - Anos Finais";"Particular";39
3545001;2019;"Ensino Fundamental - Anos Finais";"Estadual";1047
3545001;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3545001;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3545100;2019;"Ensino Fundamental - Anos Finais";"Estadual";230
3545100;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3545100;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3545159;2019;"Ensino Fundamental - Anos Finais";"Estadual";385
3545159;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3545159;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3545209;2019;"Ensino Fundamental - Anos Finais";"Estadual";5249
3545209;2019;"Ensino Fundamental - Anos Finais";"Municipal";155
3545209;2019;"Ensino Fundamental - Anos Finais";"Particular";1011
3545308;2019;"Ensino Fundamental - Anos Finais";"Estadual";1732
3545308;2019;"Ensino Fundamental - Anos Finais";"Municipal";424
3545308;2019;"Ensino Fundamental - Anos Finais";"Particular";161
3545407;2019;"Ensino Fundamental - Anos Finais";"Estadual";406
3545407;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3545407;2019;"Ensino Fundamental - Anos Finais";"Particular";3
3545506;2019;"Ensino Fundamental - Anos Finais";"Estadual";0
3545506;2019;"Ensino Fundamental - Anos Finais";"Municipal";210
3545506;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3545605;2019;"Ensino Fundamental - Anos Finais";"Estadual";231
3545605;2019;"Ensino Fundamental - Anos Finais";"Municipal";379
3545605;2019;"Ensino Fundamental - Anos Finais";"Particular";90
3545704;2019;"Ensino Fundamental - Anos Finais";"Estadual";239
3545704;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3545704;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3545803;2019;"Ensino Fundamental - Anos Finais";"Estadual";7409
3545803;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3545803;2019;"Ensino Fundamental - Anos Finais";"Particular";1117
3546009;2019;"Ensino Fundamental - Anos Finais";"Estadual";0
3546009;2019;"Ensino Fundamental - Anos Finais";"Municipal";744
3546009;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3546108;2019;"Ensino Fundamental - Anos Finais";"Estadual";103
3546108;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3546108;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3546207;2019;"Ensino Fundamental - Anos Finais";"Estadual";217
3546207;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3546207;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3546256;2019;"Ensino Fundamental - Anos Finais";"Estadual";0
3546256;2019;"Ensino Fundamental - Anos Finais";"Municipal";113
3546256;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3546306;2019;"Ensino Fundamental - Anos Finais";"Estadual";1423
3546306;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3546306;2019;"Ensino Fundamental - Anos Finais";"Particular";174
3546405;2019;"Ensino Fundamental - Anos Finais";"Estadual";1407
3546405;2019;"Ensino Fundamental - Anos Finais";"Municipal";521
3546405;2019;"Ensino Fundamental - Anos Finais";"Particular";446
3546504;2019;"Ensino Fundamental - Anos Finais";"Estadual";295
3546504;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3546504;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3546603;2019;"Ensino Fundamental - Anos Finais";"Estadual";0
3546603;2019;"Ensino Fundamental - Anos Finais";"Municipal";1174
3546603;2019;"Ensino Fundamental - Anos Finais";"Particular";234
3546702;2019;"Ensino Fundamental - Anos Finais";"Estadual";0
3546702;2019;"Ensino Fundamental - Anos Finais";"Municipal";1302
3546702;2019;"Ensino Fundamental - Anos Finais";"Particular";58
3546801;2019;"Ensino Fundamental - Anos Finais";"Estadual";2713
3546801;2019;"Ensino Fundamental - Anos Finais";"Municipal";62
3546801;2019;"Ensino Fundamental - Anos Finais";"Particular";187
3546900;2019;"Ensino Fundamental - Anos Finais";"Estadual";310
3546900;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3546900;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3547007;2019;"Ensino Fundamental - Anos Finais";"Estadual";345
3547007;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3547007;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3547106;2019;"Ensino Fundamental - Anos Finais";"Estadual";143
3547106;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3547106;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3547205;2019;"Ensino Fundamental - Anos Finais";"Estadual";58
3547205;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3547205;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3547304;2019;"Ensino Fundamental - Anos Finais";"Estadual";0
3547304;2019;"Ensino Fundamental - Anos Finais";"Municipal";7575
3547304;2019;"Ensino Fundamental - Anos Finais";"Particular";1622
3547403;2019;"Ensino Fundamental - Anos Finais";"Estadual";103
3547403;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3547403;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3547502;2019;"Ensino Fundamental - Anos Finais";"Estadual";667
3547502;2019;"Ensino Fundamental - Anos Finais";"Municipal";171
3547502;2019;"Ensino Fundamental - Anos Finais";"Particular";363
3547601;2019;"Ensino Fundamental - Anos Finais";"Estadual";1000
3547601;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3547601;2019;"Ensino Fundamental - Anos Finais";"Particular";156
3547650;2019;"Ensino Fundamental - Anos Finais";"Estadual";118
3547650;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3547650;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3547700;2019;"Ensino Fundamental - Anos Finais";"Estadual";502
3547700;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3547700;2019;"Ensino Fundamental - Anos Finais";"Particular";347
3547809;2019;"Ensino Fundamental - Anos Finais";"Estadual";25187
3547809;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3547809;2019;"Ensino Fundamental - Anos Finais";"Particular";12134
3547908;2019;"Ensino Fundamental - Anos Finais";"Estadual";0
3547908;2019;"Ensino Fundamental - Anos Finais";"Municipal";362
3547908;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3548005;2019;"Ensino Fundamental - Anos Finais";"Estadual";0
3548005;2019;"Ensino Fundamental - Anos Finais";"Municipal";1177
3548005;2019;"Ensino Fundamental - Anos Finais";"Particular";20
3548054;2019;"Ensino Fundamental - Anos Finais";"Estadual";0
3548054;2019;"Ensino Fundamental - Anos Finais";"Municipal";413
3548054;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3548104;2019;"Ensino Fundamental - Anos Finais";"Estadual";406
3548104;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3548104;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3548203;2019;"Ensino Fundamental - Anos Finais";"Estadual";0
3548203;2019;"Ensino Fundamental - Anos Finais";"Municipal";423
3548203;2019;"Ensino Fundamental - Anos Finais";"Particular";4
3548302;2019;"Ensino Fundamental - Anos Finais";"Estadual";168
3548302;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3548302;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3548401;2019;"Ensino Fundamental - Anos Finais";"Estadual";212
3548401;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3548401;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3548500;2019;"Ensino Fundamental - Anos Finais";"Estadual";7098
3548500;2019;"Ensino Fundamental - Anos Finais";"Municipal";5076
3548500;2019;"Ensino Fundamental - Anos Finais";"Particular";8365
3548609;2019;"Ensino Fundamental - Anos Finais";"Estadual";499
3548609;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3548609;2019;"Ensino Fundamental - Anos Finais";"Particular";74
3548708;2019;"Ensino Fundamental - Anos Finais";"Estadual";34181
3548708;2019;"Ensino Fundamental - Anos Finais";"Municipal";35
3548708;2019;"Ensino Fundamental - Anos Finais";"Particular";9823
3548807;2019;"Ensino Fundamental - Anos Finais";"Estadual";2368
3548807;2019;"Ensino Fundamental - Anos Finais";"Municipal";5381
3548807;2019;"Ensino Fundamental - Anos Finais";"Particular";2858
3548906;2019;"Ensino Fundamental - Anos Finais";"Estadual";8114
3548906;2019;"Ensino Fundamental - Anos Finais";"Municipal";819
3548906;2019;"Ensino Fundamental - Anos Finais";"Particular";2981
